VOTED,SEX,RACE,EDUC,EMPSTAT,NATIVITY,REGION,METRO,MARST,DIFFMOB,AGE,NCHILD,INCOME_PER_PERSON
voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,48,0,43750.0
not_voted,female,white,college_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,0,7500.0
not_voted,male,white,college_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,43,0,7500.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,28,2,13750.0
not_voted,female,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,28,2,13750.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,68,0,55000.0
not_voted,female,white,college_grad,not_in_labor_force,native_born,northeast,not_metropolitan,has_spouse,no_mobility_limitation,33,2,9375.0
not_voted,male,white,hs_grad,employed,native_born,northeast,not_metropolitan,has_spouse,no_mobility_limitation,33,2,9375.0
not_voted,male,black,college_grad,employed,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,48,4,15625.0
not_voted,female,black,college_grad,employed,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,38,4,15625.0
not_voted,male,black,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,19,0,15625.0
voted,female,white,hs_grad,retired,native_born,west,metropolitan,no_spouse,no_mobility_limitation,73,0,45000.0
voted,male,white,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,38,0,33750.0
voted,female,white,college_grad,not_in_labor_force,native_born,west,metropolitan,no_spouse,no_mobility_limitation,38,0,33750.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,west,metropolitan,no_spouse,no_mobility_limitation,19,0,67500.0
voted,male,white,hs_grad,employed,native_born,northeast,not_metropolitan,no_spouse,no_mobility_limitation,48,1,29166.666666666668
voted,female,white,hs_grad,employed,native_born,northeast,not_metropolitan,no_spouse,no_mobility_limitation,53,1,29166.666666666668
not_voted,female,white,hs_grad,not_in_labor_force,native_born,northeast,not_metropolitan,no_spouse,no_mobility_limitation,19,0,29166.666666666668
voted,female,white,master_higher,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,48,0,67500.0
voted,female,white,hs_grad,retired,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,73,0,32500.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,75000.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,68,0,75000.0
not_voted,female,white,college_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,6,4687.5
not_voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,6,4687.5
voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,58,1,50000.0
voted,female,white,college_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,58,1,50000.0
voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,23,0,50000.0
voted,female,white,hs_grad,retired,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,68,0,8750.0
voted,male,black,college_grad,retired,native_born,south,not_metropolitan,no_spouse,mobility_limitation,78,0,17500.0
voted,female,white,master_higher,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,28,0,75000.0
voted,male,white,master_higher,employed,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,33,0,75000.0
voted,female,white,college_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,73,0,43750.0
voted,male,white,college_grad,retired,native_born,midwest,metropolitan,has_spouse,no_mobility_limitation,68,0,43750.0
voted,female,white,master_higher,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,2,21875.0
voted,male,white,college_grad,unemployed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,2,21875.0
voted,female,white,master_higher,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,48,0,2500.0
voted,female,black,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,33,0,22500.0
voted,male,black,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,28,0,22500.0
not_voted,female,black,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,mobility_limitation,58,2,22500.0
voted,male,white,college_grad,employed,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,63,0,22500.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,no_spouse,no_mobility_limitation,78,0,67500.0
voted,female,white,college_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,68,1,10833.333333333334
voted,male,white,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,63,1,10833.333333333334
not_voted,female,white,hs_grad,not_in_labor_force,native_born,west,metropolitan,no_spouse,mobility_limitation,48,0,10833.333333333334
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,62500.0
voted,male,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,62500.0
voted,female,white,college_grad,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,48,2,37500.0
voted,male,white,master_higher,employed,native_born,northeast,metropolitan,has_spouse,no_mobility_limitation,53,2,37500.0
not_voted,male,white,college_grad,not_in_labor_force,native_born,west,metropolitan,no_spouse,no_mobility_limitation,68,0,37500.0
voted,male,white,hs_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,33,2,13750.0
voted,female,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,38,2,13750.0
voted,male,black,master_higher,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,62500.0
voted,female,black,master_higher,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,62500.0
voted,male,white,hs_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,48,3,13500.0
voted,female,white,college_grad,not_in_labor_force,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,48,3,13500.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,23,0,13500.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,not_metropolitan,no_spouse,no_mobility_limitation,19,0,13500.0
voted,female,white,master_higher,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,53,0,55000.0
voted,female,white,hs_grad,employed,native_born,northeast,not_metropolitan,has_spouse,no_mobility_limitation,33,2,31250.0
not_voted,male,white,hs_grad,employed,native_born,northeast,not_metropolitan,has_spouse,no_mobility_limitation,38,2,31250.0
voted,male,white,hs_grad,employed,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,53,0,67500.0
voted,male,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,68,0,27500.0
voted,female,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,68,0,27500.0
voted,male,white,hs_grad,retired,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,73,0,16250.0
voted,female,white,hs_grad,retired,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,68,0,16250.0
not_voted,female,white,hs_grad,retired,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,68,1,33750.0
not_voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,no_spouse,no_mobility_limitation,53,0,33750.0
voted,female,white,master_higher,employed,native_born,northeast,not_metropolitan,no_spouse,no_mobility_limitation,73,0,87500.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,43,1,41666.666666666664
voted,female,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,43,1,41666.666666666664
voted,male,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,23,0,41666.666666666664
voted,male,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,43,2,21875.0
voted,female,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,33,2,21875.0
voted,male,white,hs_grad,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,female,white,hs_grad,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,78,0,75000.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,0,62500.0
voted,male,white,hs_grad,employed,foreign_born,south,metropolitan,has_spouse,no_mobility_limitation,63,0,62500.0
voted,female,white,master_higher,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,73,0,33750.0
voted,male,white,college_grad,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,78,0,33750.0
voted,male,white,hs_grad,retired,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,73,0,33750.0
voted,female,white,hs_grad,employed,native_born,west,not_metropolitan,has_spouse,no_mobility_limitation,68,0,33750.0
voted,female,white,hs_grad,retired,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,63,0,37500.0
voted,male,white,college_grad,retired,native_born,midwest,not_metropolitan,has_spouse,no_mobility_limitation,73,0,37500.0
voted,male,white,hs_grad,retired,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,63,0,75000.0
voted,female,white,hs_grad,retired,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,63,0,75000.0
voted,male,white,college_grad,retired,native_born,midwest,metropolitan,no_spouse,no_mobility_limitation,73,0,87500.0
voted,male,white,college_grad,employed,native_born,northeast,not_metropolitan,has_spouse,no_mobility_limitation,53,0,62500.0
voted,female,white,hs_grad,employed,foreign_born,northeast,not_metropolitan,has_spouse,no_mobility_limitation,33,0,62500.0
voted,male,white,master_higher,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,53,0,75000.0
voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,has_spouse,no_mobility_limitation,48,0,75000.0
voted,female,others,college_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,19,0,75000.0
voted,male,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,48,0,62500.0
voted,male,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,43,0,62500.0
voted,female,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,58,0,75000.0
voted,male,white,hs_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,58,0,75000.0
voted,male,white,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,58,0,75000.0
voted,female,white,college_grad,retired,foreign_born,west,metropolitan,no_spouse,no_mobility_limitation,58,0,75000.0
not_voted,female,white,hs_grad,not_in_labor_force,native_born,west,metropolitan,no_spouse,no_mobility_limitation,43,0,18333.333333333332
not_voted,male,white,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,53,0,18333.333333333332
not_voted,male,white,college_grad,retired,native_born,west,metropolitan,no_spouse,no_mobility_limitation,73,1,18333.333333333332
not_voted,male,white,college_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,58,3,4500.0
not_voted,female,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,48,3,4500.0
not_voted,male,white,hs_grad,not_in_labor_force,native_born,south,metropolitan,no_spouse,no_mobility_limitation,19,0,4500.0
voted,female,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,2,37500.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,2,37500.0
not_voted,male,white,college_grad,retired,native_born,west,metropolitan,no_spouse,no_mobility_limitation,78,0,32500.0
not_voted,male,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,83,0,11250.0
not_voted,female,white,hs_grad,retired,native_born,south,metropolitan,has_spouse,no_mobility_limitation,78,0,11250.0
voted,male,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,68,1,13750.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,63,1,13750.0
voted,female,white,hs_grad,employed,native_born,south,metropolitan,no_spouse,no_mobility_limitation,28,1,13750.0
voted,female,white,hs_grad,not_in_labor_force,native_born,west,metropolitan,no_spouse,no_mobility_limitation,63,0,37500.0
voted,male,white,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,68,0,62500.0
voted,female,white,hs_grad,retired,native_born,west,metropolitan,has_spouse,no_mobility_limitation,68,0,62500.0
voted,female,black,college_grad,retired,native_born,northeast,metropolitan,no_spouse,no_mobility_limitation,73,0,55000.0
voted,female,white,master_higher,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,33,2,31250.0
voted,male,white,college_grad,employed,native_born,south,metropolitan,has_spouse,no_mobility_limitation,38,2,31250.0
voted,female,white,hs_grad,retired,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,68,0,22500.0
voted,male,white,college_grad,employed,native_born,south,not_metropolitan,has_spouse,no_mobility_limitation,63,0,22500.0
voted,male,black,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,33,2,15000.0
not_voted,male,others,hs_grad,employed,native_born,west,metropolitan,no_spouse,no_mobility_limitation,38,0,11250.0
not_voted,male,white,college_grad,employed,native_born,west,metropolitan,has_spouse,no_mobility_limitation,53,2,30000.0
voted,female,others,hs_grad,not_in_labor_force,foreign_born,west,metropolitan,has_spouse,no_mobility_limitation,48,2,30000.0
